text,label
"Your company's GST registration has been flagged for fake billing. Pay Rs 25,000 penalty at gst-compliance.info within 48 hours to avoid cancellation.",fraud
"Army GD recruitment 2025: Direct joining. No physical test. Age 18-25. Pay Rs 1,00,000 joining fee at army-recruitment-india.xyz. Limited seats.",fraud
"Union Bank: ATM withdrawal Rs 35,000 on 13-Mar 4:32PM at SBI ATM Chennai. Bal: Rs 18,000. Card ending: 8821.",not_fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 783077052 immediately to re-lock before misuse.,fraud
"Bank of Baroda: Credit card bill Rs 10,000 due 20-Mar. Min due: Rs 449. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your Amazon package worth Rs 699 is held at customs. Pay Rs 12,500 duty clearance at amazon-official-claim.xyz within 24 hours to release shipment.",fraud
PNB Security Team: Unauthorized withdrawal of Rs 799 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 986433012 and share OTP to block card immediately.,fraud
"SBI: Credit card bill Rs 78,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"732891 is your OTP for UPI txn of Rs 25,000 at Amazon.in. Valid 5 mins. Canara Bank never asks for OTP on call.",not_fraud
"HDFC Bank Salary credit: Rs 35,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Your CIBIL score has dropped to 492 due to incorrect entry. Pay Rs 2,00,000 to fix it at cibil-fix-now.xyz. Loan approval depends on this.",fraud
"EPF withdrawal of Rs 2,00,000 rejected due to Aadhaar mismatch. Correct at epf-free-prize.xyz or lose your claim permanently.",fraud
"Bhai sun, aapka account band hone wala hai. Abhi 973530829 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"Mutual fund scheme: 36% annual returns guaranteed. AMFI registered. Invest Rs 5,00,000 and get Rs 7,500 in 12 months. Zero risk. Call: 8877665544.",fraud
"732891 is your OTP for UPI txn of Rs 42,000 at Amazon.in. Valid 5 mins. HDFC Bank never asks for OTP on call.",not_fraud
EPF withdrawal of Rs 799 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.,fraud
"SEBI notice: Trading account shows suspicious activity. Account frozen. Pay Rs 10,000 penalty at sebi-compliance.ml or face prosecution.",fraud
"Bank of Baroda: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 999. Pay via NetBanking, app, or nearest branch.",not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 825037655 and share OTP to block card immediately.,fraud
"Congratulations! Your mobile number 98XX-XX-7823 won Rs 1,50,000 in Jio Diamond Jubilee Lottery 2025. Claim by calling 8800-XXX-XXX. Validity: 72 hours.",fraud
"Kotak Bank Security Team: Unauthorized withdrawal of Rs 7,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Zomato Gold: Membership renewed for Rs 50,000/month. Enjoy 1+1 at partner restaurants and 20% off on all orders.",not_fraud
"Union Bank: ATM withdrawal Rs 12,500 on 13-Mar 4:32PM at Kotak Bank ATM Chennai. Bal: Rs 35,000. Card ending: 8821.",not_fraud
"Your SBI home loan EMI Rs 3,200 auto-debited on 5th March. Outstanding principal: Rs 78,000. Next EMI: 5-Apr.",not_fraud
"Axis Bank: NEFT of Rs 65,000 to Rahul Kumar (Kotak Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"PNB: Debit Rs 50,000 from XX4521 for BESCOM electricity bill on 14-Mar. Balance: Rs 3,200. Txn Ref: PNB20250314.",not_fraud
"SEBI notice: Trading account shows suspicious activity. Account frozen. Pay Rs 9,500 penalty at sebi-refund-portal.net or face prosecution.",fraud
"ICICI Bank Salary credit: Rs 10,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Hello, I am Captain Arjun Singh, posted in Ladakh. I found your profile on matrimonial. I have a gift package to send you. Share your address.",fraud
"Your vehicle MH02-XX-1234 has 3 unpaid traffic challans totaling Rs 2,00,000. Pay immediately at traffic-challan.xyz or face court summons.",fraud
"SBI: Credit card bill Rs 12,500 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Axis Bank: NEFT of Rs 25,000 to Rahul Kumar (Canara Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"MLM plan: Pay Rs 30,000 joining fee. Add 3 members and earn Rs 199 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-9876543210.",fraud
"Dear Taxpayer, You have outstanding penalty of Rs 1,199. Pay immediately to avoid property seizure. Visit incometax-penalty.info or call 8899001122.",fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 7,500. Pay Rs 20,000 import duty to release. Call: 8800112233.",fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 9,500 registration fee at awas-gov-scheme.ml to secure your allotment before deadline.",fraud
Your Amazon order #402-2345678-9012345 for boAt Airdopes 141 has been shipped via Delhivery. Expected: Tomorrow 6-9 PM.,not_fraud
"Yes Bank Security Team: Unauthorized withdrawal of Rs 9,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
PM Awas Yojana: House allotment confirmed for you. Pay Rs 299 registration fee at awas-official-claim.xyz to secure your allotment before deadline.,fraud
"School ne message kiya. Fee last date 31-Mar hai. Rs 8,500. Online pay karo app se.",not_fraud
"Kotak Bank Security Team: Unauthorized withdrawal of Rs 8,200 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Union Bank: ATM withdrawal Rs 349 on 13-Mar 4:32PM at Bank of Baroda ATM Chennai. Bal: Rs 65,000. Card ending: 8821.",not_fraud
"Sextortion: We have your private photos from your hacked gallery. Pay Rs 25,000 to prevent viral sharing. Bitcoin or UPI accepted. 6 hour deadline.",fraud
"SEBI notice: Trading account shows suspicious activity. Account frozen. Pay Rs 1,499 penalty at sebi-compliance.ml or face prosecution.",fraud
"ICICI Bank: Credit card bill Rs 15,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"Canara Bank: Your account has been debited Rs 25,000 as annual debit card fee. For waiver, maintain avg bal of Rs 3,200.",not_fraud
"Your Canara Bank account XX7823 credited Rs 42,000 on 15-Mar-2025. Available balance: Rs 50,000. If not done by you, call 1800-11-2211.",not_fraud
"EPF withdrawal of Rs 1,199 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"URGENT HIRING: Amazon India WFH data entry. Rs 12,500/month. Basic computer skills only. Pay Rs 2,999 security deposit. Register: amazon-jobs-india.xyz",fraud
"Your device infected with PEGASUS spyware. Remove it by calling Microsoft India: 8800-XXXX-XX and pay Rs 6,500 removal fee.",fraud
"EPF withdrawal of Rs 3,999 rejected due to Aadhaar mismatch. Correct at epf-refund-portal.net or lose your claim permanently.",fraud
"732891 is your OTP for UPI txn of Rs 3,200 at Amazon.in. Valid 5 mins. Bank of Baroda never asks for OTP on call.",not_fraud
"MLM plan: Pay Rs 499 joining fee. Add 3 members and earn Rs 1,499 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-9876543210.",fraud
"Your ICICI Bank home loan EMI Rs 78,000 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"Union Bank: Credit card bill Rs 4,500 due 20-Mar. Min due: Rs 299. Pay via NetBanking, app, or nearest branch.",not_fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 1,00,000 registration fee at awas-refund-portal.net to secure your allotment before deadline.",fraud
"Your HDFC Bank account XX7823 credited Rs 6,800 on 15-Mar-2025. Available balance: Rs 18,000. If not done by you, call 1800-11-2211.",not_fraud
"Your SBI account XX7823 credited Rs 499 on 15-Mar-2025. Available balance: Rs 18,000. If not done by you, call 1800-11-2211.",not_fraud
"Your ICICI home loan EMI Rs 10,000 auto-debited on 5th March. Outstanding principal: Rs 18,000. Next EMI: 5-Apr.",not_fraud
"EPF withdrawal of Rs 8,200 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"EPF withdrawal of Rs 75,000 rejected due to Aadhaar mismatch. Correct at epf-update.ml or lose your claim permanently.",fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 30,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
"Social media fraud: Your Facebook/Instagram account has been used for cybercrime. Pay Rs 1,00,000 to clear your name or police visit in 24 hours.",fraud
"Bank of Baroda: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Union Bank: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 449. Pay via NetBanking, app, or nearest branch.",not_fraud
"Airtel: Data balance 2.4GB remaining. Validity: 10 more days. Recharge with Rs 6,800 to get 2GB/day for 28 days.",not_fraud
"BSNL: Your landline bill for March Rs 1,00,000 is due. Pay at bsnlportal.com or nearest payment center by 25-Mar.",not_fraud
Kidney/organ donation: Patient needs urgent kidney. We pay Rs 999. All medical expenses covered. Blood group O+. Call: 8877665544.,fraud
Nykaa order #NY890123 for Lakme CC Cream shipped via Shadowfax. Track on nykaa.com. Expected delivery: 16-Mar.,not_fraud
"SBI Salary credit: Rs 2,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"HDFC Bank Salary credit: Rs 42,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Bank of Baroda Security Team: Unauthorized withdrawal of Rs 7,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 20,000. Pay Rs 6,500 import duty to release. Call: 8800112233.",fraud
"Union Bank: ATM withdrawal Rs 1,00,000 on 13-Mar 4:32PM at ICICI Bank ATM Chennai. Bal: Rs 18,000. Card ending: 8821.",not_fraud
"Your Bank of Baroda home loan EMI Rs 1,00,000 auto-debited on 5th March. Outstanding principal: Rs 1,00,000. Next EMI: 5-Apr.",not_fraud
"Your Canara Bank home loan EMI Rs 1,00,000 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"EPF withdrawal of Rs 35,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"Your Union Bank account XX7823 credited Rs 3,200 on 15-Mar-2025. Available balance: Rs 25,000. If not done by you, call 1800-11-2211.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 5,00,000 daily milega. Rs 1,999 join fee hai bas. Whatsapp karo: 871629072 abhi.",fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 1,999 registration fee at awas-free-prize.xyz to secure your allotment before deadline.",fraud
Meesho order #ME567890 dispatched via Xpressbees. AWB: XB-2345678. Expected delivery: 18-20 Mar. Track in Meesho app.,not_fraud
"SBI: Credit card bill Rs 35,000 due 20-Mar. Min due: Rs 239. Pay via NetBanking, app, or nearest branch.",not_fraud
Are you free Saturday? Hamare ghar aao. Wife ne biryani banai hai specially tere liye.,not_fraud
"EPF withdrawal of Rs 4,999 rejected due to Aadhaar mismatch. Correct at epf-bank-verify.info or lose your claim permanently.",fraud
"Axis Bank: NEFT of Rs 12,500 to Rahul Kumar (ICICI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your Federal Bank home loan EMI Rs 18,000 auto-debited on 5th March. Outstanding principal: Rs 25,000. Next EMI: 5-Apr.",not_fraud
"Your HDFC Bank home loan EMI Rs 299 auto-debited on 5th March. Outstanding principal: Rs 1,00,000. Next EMI: 5-Apr.",not_fraud
"Your HDFC Bank home loan EMI Rs 3,200 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"SSC CGL qualified list released. Your roll number 4521876 is selected. Pay Rs 9,500 document verification fee. Call: 7766554433. Offer expires today.",fraud
"Vi: Bill for Feb 2025: Rs 35,000. Due: 15-Mar. Pay at vi.in, MyVi app, or UPI. After due date Rs 799 late fee.",not_fraud
"Jio: Recharge Rs 18,000 successful on 15-Mar. Benefits: 1.5GB/day + unlimited calls, 28 days validity. Balance: Rs 0.",not_fraud
Fake CA firm: We can reduce your income tax by 80% legally. Pay Rs 499 consultation fee. Contact: taxsave@gmail.com for appointment.,fraud
"Covid relief fund: Rs 10,000 approved for your family under Central Relief Package. Register at covid-relief-helpdesk-bank.tk with Aadhaar to receive.",fraud
"Your Flipkart order worth Rs 2,999 was returned by delivery agent. Claim refund by verifying bank details at flipkart-refund.info now.",fraud
"Your LIC policy bonus of Rs 24,999 has matured. To receive, pay Rs 699 stamp duty at lic-maturity-account-secure.net. Offer expires in 48 hours.",fraud
Canara Bank Security Team: Unauthorized withdrawal of Rs 699 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
Zomato Gold: Membership renewed for Rs 349/month. Enjoy 1+1 at partner restaurants and 20% off on all orders.,not_fraud
"Yaar, ek mast investment opportunity hai. Rs 5,00,000 lagao, 30 din mein Rs 5,00,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"IndusInd Bank Security Team: Unauthorized withdrawal of Rs 1,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"SBI Salary credit: Rs 1,00,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Your ICICI Bank account XX7823 credited Rs 65,000 on 15-Mar-2025. Available balance: Rs 42,000. If not done by you, call 1800-11-2211.",not_fraud
"Your Bank of Baroda account XX7823 credited Rs 35,000 on 15-Mar-2025. Available balance: Rs 65,000. If not done by you, call 1800-11-2211.",not_fraud
Your OTP for Kotak Bank NetBanking login is 847291. Valid 10 mins. Do NOT share. HDFC will NEVER call asking for OTP.,not_fraud
"Union Bank: ATM withdrawal Rs 50,000 on 13-Mar 4:32PM at Axis Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"Axis Bank: Credit card bill Rs 6,800 due 20-Mar. Min due: Rs 299. Pay via NetBanking, app, or nearest branch.",not_fraud
"Canara Bank: Cheque 004521 Rs 5,000 cleared on 14-Mar. Your a/c XX3421 credited. Bal: Rs 35,000.",not_fraud
"732891 is your OTP for UPI txn of Rs 3,200 at Amazon.in. Valid 5 mins. Union Bank never asks for OTP on call.",not_fraud
"Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 35,000 within 3-5 business days.",not_fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 1,00,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
"Join our SEBI-registered stock advisory group. 12 months track record: 487% returns. Monthly fee: Rs 10,000. Telegram: @stockguru_india. Limited seats.",fraud
"Kotak Bank Security Team: Unauthorized withdrawal of Rs 30,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"BESCOM: Bill for Mar-2025 Rs 2,500. Consumer ID: 12345678. Due: 25-Mar. Pay at bescom.energy.kar.nic.in or app.",not_fraud
"Axis Bank: NEFT of Rs 35,000 to Rahul Kumar (ICICI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"HDFC Bank Security Team: Unauthorized withdrawal of Rs 25,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Work from home typing job. Rs 1,50,000 per word. 1000 words daily = Rs 15,000. No experience. Pay Rs 3,999 software fee. WhatsApp: 862441955 to start.",fraud
"PNB: Debit Rs 25,000 from XX4521 for BESCOM electricity bill on 14-Mar. Balance: Rs 3,200. Txn Ref: PNB20250314.",not_fraud
"Union Bank Security Team: Unauthorized withdrawal of Rs 18,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Union Bank: ATM withdrawal Rs 65,000 on 13-Mar 4:32PM at Bank of Baroda ATM Chennai. Bal: Rs 25,000. Card ending: 8821.",not_fraud
"Bank of Baroda Security Team: Unauthorized withdrawal of Rs 10,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 50,000 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"Kotak Bank Security Team: Unauthorized withdrawal of Rs 20,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"BSNL: Your landline bill for March Rs 10,000 is due. Pay at bsnlportal.com or nearest payment center by 25-Mar.",not_fraud
"Bank of Baroda: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 449. Pay via NetBanking, app, or nearest branch.",not_fraud
"Gas connection safety audit: Pay Rs 1,50,000 inspection fee to certified technician to avoid connection termination. Call: 741831970 to schedule.",fraud
"BWSSB: Water bill for account 78234 is Rs 42,000 for March. Due date: 28-Mar. Pay at bwssb.gov.in or BBMP portal.",not_fraud
"Your Federal Bank account XX7823 credited Rs 42,000 on 15-Mar-2025. Available balance: Rs 35,000. If not done by you, call 1800-11-2211.",not_fraud
"Yaar, ek mast investment opportunity hai. Rs 7,500 lagao, 30 din mein Rs 25,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"Dear Winner, Your car number DL-01-XX-1234 has won Rs 499 Lakh in the Delhi Traffic Police Lucky Draw. Call 825037655 to claim today.",fraud
"EPF withdrawal of Rs 35,000 rejected due to Aadhaar mismatch. Correct at epf-kyc-check.tk or lose your claim permanently.",fraud
"Your ICICI Bank YONO account has been temporarily disabled. To restore, login at http://sbi-yono-bank-verify.info and re-verify your details within 6 hours.",fraud
PM Awas Yojana: House allotment confirmed for you. Pay Rs 499 registration fee at awas-update-kyc.info to secure your allotment before deadline.,fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 2,00,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
"Axis Bank: NEFT of Rs 50,000 to Rahul Kumar (Bank of Baroda XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Star Health: Claim No. SH-2025-78234 for hospitalization Rs 15,000 approved. Amount credited to registered bank in 5 days.",not_fraud
"Real estate crowdfunding: Invest Rs 8,200 in our Pune project. Annual rental yield: 18%. Exit in 24 months with 40% profit. Limited units left.",fraud
"Your SBI home loan EMI Rs 25,000 auto-debited on 5th March. Outstanding principal: Rs 1,00,000. Next EMI: 5-Apr.",not_fraud
Swiggy One: Your subscription renews on 25-Mar for Rs 999. Cancel anytime from app settings before renewal date.,not_fraud
"PNB Security Team: Unauthorized withdrawal of Rs 5,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 858275367 immediately to re-lock before misuse.,fraud
"School ne message kiya. Fee last date 31-Mar hai. Rs 65,000. Online pay karo app se.",not_fraud
"IRCTC PNR 4561230789: CNF. Rajdhani Exp 12952, 20-Mar. Coach S4, Berth 34 (LB). Dep: 17:30 NDLS. Arr: 08:15 CSTM.",not_fraud
"HDFC Bank Security Team: Unauthorized withdrawal of Rs 35,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Canara Bank: Credit card bill Rs 1,200 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 808122250 and share OTP to block card immediately.,fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 30,000. All medical expenses covered. Blood group O+. Call: 791991709.",fraud
"Army GD recruitment 2025: Direct joining. No physical test. Age 18-25. Pay Rs 45,000 joining fee at army-recruitment-gov-scheme.ml. Limited seats.",fraud
"PayTm OTP 673421 for Rs 4,500 payment at BigBazaar. Valid 10 mins. Paytm never asks for OTP.",not_fraud
"Axis Bank: NEFT of Rs 78,000 to Rahul Kumar (HDFC Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your PNB YONO account has been temporarily disabled. To restore, login at http://sbi-yono-bank-verify.info and re-verify your details within 6 hours.",fraud
"Union Bank: ATM withdrawal Rs 4,500 on 13-Mar 4:32PM at Union Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"Union Bank: ATM withdrawal Rs 65,000 on 13-Mar 4:32PM at Kotak Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"Bhai sun, aapka account band hone wala hai. Abhi 825037655 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"Your Axis Bank account XX7823 credited Rs 8,500 on 15-Mar-2025. Available balance: Rs 65,000. If not done by you, call 1800-11-2211.",not_fraud
"Union Bank: ATM withdrawal Rs 42,000 on 13-Mar 4:32PM at Bank of Baroda ATM Chennai. Bal: Rs 50,000. Card ending: 8821.",not_fraud
"Mutual fund scheme: 36% annual returns guaranteed. AMFI registered. Invest Rs 30,000 and get Rs 9,500 in 12 months. Zero risk. Call: 8877665544.",fraud
"Yaar, ek mast investment opportunity hai. Rs 1,50,000 lagao, 30 din mein Rs 5,00,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-refund-portal.net or lose your claim permanently.",fraud
"Your Kotak Bank home loan EMI Rs 35,000 auto-debited on 5th March. Outstanding principal: Rs 18,000. Next EMI: 5-Apr.",not_fraud
Bhai power cut hai sector 15 mein. 2 PM tak aayega wapas. Bahar ho toh ghar mat aao abhi.,not_fraud
"Star Health: Claim No. SH-2025-78234 for hospitalization Rs 3,200 approved. Amount credited to registered bank in 5 days.",not_fraud
"EPF withdrawal of Rs 1,50,000 rejected due to Aadhaar mismatch. Correct at epf-free-prize.xyz or lose your claim permanently.",fraud
IndusInd Bank NetBanking Alert: We detected your password was compromised in a data breach. Reset immediately at http://hdfc-secure-reset.ml or account will lock.,fraud
"Google Pay OTP: 748293 for Rs 25,000 transfer to Raj Stores. Valid 5 mins. Never share this OTP.",not_fraud
Safe pahunch gaye. Hotel achha hai. Flight thodi late thi but okay. Call karta hoon raat ko.,not_fraud
"Union Bank Security Team: Unauthorized withdrawal of Rs 1,50,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Kotak Bank Salary credit: Rs 50,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"732891 is your OTP for UPI txn of Rs 42,000 at Amazon.in. Valid 5 mins. Axis Bank never asks for OTP on call.",not_fraud
"EPF withdrawal of Rs 10,000 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"PNB Security Team: Unauthorized withdrawal of Rs 20,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Axis Bank: Credit card bill Rs 6,800 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
Your Flipkart order worth Rs 699 was returned by delivery agent. Claim refund by verifying bank details at flipkart-refund.info now.,fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"Yes Bank Security Team: Unauthorized withdrawal of Rs 5,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 1,50,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"ICICI Bank: Credit card payment Rs 4,500 received. Stmt balance: Rs 449. Due: 20-Mar. Pay at iMobile or NetBanking.",not_fraud
"NPS: Your pension contribution for March Rs 1,00,000 received. Current corpus: Rs 35,000. Fund: Tier-1 Equity.",not_fraud
"Covid relief fund: Rs 3,999 approved for your family under Central Relief Package. Register at covid-relief-india.info with Aadhaar to receive.",fraud
"NPS: Your pension contribution for March Rs 25,000 received. Current corpus: Rs 65,000. Fund: Tier-1 Equity.",not_fraud
"Axis Bank: NEFT of Rs 1,00,000 to Rahul Kumar (Federal Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Namaste, main HDFC Bank customer care se bol raha hoon. Aapke account mein suspicious transaction hua hai. Please abhi jo OTP aaya hai wo share karein.",fraud
"Mutual fund scheme: 36% annual returns guaranteed. AMFI registered. Invest Rs 24,999 and get Rs 20,000 in 12 months. Zero risk. Call: 8877665544.",fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 825037655 immediately to re-lock before misuse.,fraud
"EPF withdrawal of Rs 20,000 rejected due to Aadhaar mismatch. Correct at epf-update-kyc.info or lose your claim permanently.",fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 399 daily milega. Rs 799 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
"PNB Security Team: Unauthorized withdrawal of Rs 12,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Union Bank: ATM withdrawal Rs 12,500 on 13-Mar 4:32PM at Axis Bank ATM Chennai. Bal: Rs 25,000. Card ending: 8821.",not_fraud
"Union Bank: ATM withdrawal Rs 25,000 on 13-Mar 4:32PM at Kotak Bank ATM Chennai. Bal: Rs 25,000. Card ending: 8821.",not_fraud
"Axis Bank: NEFT of Rs 18,000 to Rahul Kumar (Union Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
Yes Bank Security Team: Unauthorized withdrawal of Rs 399 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"HDFC: Credit card bill Rs 649 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Real estate crowdfunding: Invest Rs 25,000 in our Pune project. Annual rental yield: 18%. Exit in 24 months with 40% profit. Limited units left.",fraud
"Your Axis Bank home loan EMI Rs 15,000 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"EPF withdrawal of Rs 8,200 rejected due to Aadhaar mismatch. Correct at epf-secure-update.ml or lose your claim permanently.",fraud
"Bank of Baroda: Credit card bill Rs 50,000 due 20-Mar. Min due: Rs 449. Pay via NetBanking, app, or nearest branch.",not_fraud
"Mahanagar Gas: Bill for Feb Rs 3,200. Due: 18-Mar. Pay via NPCI BHIM, PhonePe, or bank transfer. Avoid disconnection.",not_fraud
"MLM plan: Pay Rs 75,000 joining fee. Add 3 members and earn Rs 299 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-808122250.",fraud
"Your Bank of Baroda home loan EMI Rs 799 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"Your Federal Bank account XX7823 credited Rs 5,000 on 15-Mar-2025. Available balance: Rs 42,000. If not done by you, call 1800-11-2211.",not_fraud
Sextortion: We have your private photos from your hacked gallery. Pay Rs 799 to prevent viral sharing. Bitcoin or UPI accepted. 6 hour deadline.,fraud
"Your HDFC Bank home loan EMI Rs 78,000 auto-debited on 5th March. Outstanding principal: Rs 18,000. Next EMI: 5-Apr.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 45,000 daily milega. Rs 4,999 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
"Dear Taxpayer, You have outstanding penalty of Rs 50,000. Pay immediately to avoid property seizure. Visit incometax-penalty.info or call 8899001122.",fraud
"Your LIC policy bonus of Rs 2,999 has matured. To receive, pay Rs 1,199 stamp duty at lic-maturity-claim.xyz. Offer expires in 48 hours.",fraud
"Your Kotak Bank home loan EMI Rs 18,000 auto-debited on 5th March. Outstanding principal: Rs 25,000. Next EMI: 5-Apr.",not_fraud
